CourseId,ProfName,Quarter,CRN
PTX 290C,Laura Van Winkle,202403,54313
NUB 210C,Guodong Zhang,202403,49591
NUT 111B,Lauren Au,202403,49634
NUT 112,Reina Engle-Stone,202403,49635
NUT 141,Yanhong Liu,202403,49679
NUT 141,Timothy Hackmann,202410,41205
NUT 190,Fawaz Haj,202403,49681
NUT 190,Fawaz Haj,202410,41206
OBG 192,Shagufta Yasmeen,202403,50015
PER 003,Navid Saberi-Najafi,202403,50613
PER 023,Navid Saberi-Najafi,202403,50614
PFS 265C,Katlin Sweeney,202403,57499
PMI 127,Saeij/Pesavento,202403,53198
PMI 128,Chris Miller,202403,53199
PMI 202,Kevin Woolard,202403,53213
PMI 270,Jeroen Saeij,202403,53214
PTX 203,Lein/Gelli,202403,54304
NUB 210A,Patricia Oteiza De Fraga,202410,41060
NUT 106,Carolyn Slupsky,202410,41147
NUT 113,Christine Stewart,202410,41151
NUT 116A,Francene Steinberg,202410,41152
NUT 116AL,Joan Frank,202410,41153
NUT 117,Mackenzie/Ji,202410,41155
NUT 119A,Reina Engle-Stone,202410,41157
NUT 290,Fawaz Haj,202410,41518
PER 001,Navid Saberi-Najafi,202410,42755
PER 021,Navid Saberi-Najafi,202410,42758
PFS 265D,Gina Bloom,202410,42771
PTX 201,Heather Knych,202410,46653
PAS 450,Thetford/Hanks/Touw,202403,50170
PAS 450,Thetford/Hanks/Touw,202410,42060
PAS 451,Thetford/Hanks/Touw,202403,50171
PAS 451,Thetford/Hanks/Touw,202410,42061
PAS 452,Thetford/Hanks/Touw,202403,50172
PAS 452,Thetford/Hanks/Touw,202410,42062
PAS 453,Thetford/Hanks/Touw,202403,50173
PAS 453,Thetford/Hanks/Touw,202410,42063
PAS 454,Thetford/Hanks/Touw,202403,50174
PAS 454,Thetford/Hanks/Touw,202410,42064
PAS 455,Thetford/Hanks/Touw,202403,50175
PAS 455,Thetford/Hanks/Touw,202410,42065
PAS 456,Thetford/Hanks/Touw,202403,50176
PAS 456,Thetford/Hanks/Touw,202410,42066
PAS 459,Thetford/Thatcher/Touw,202403,50177
PAS 459,Thetford/Hanks/Touw,202410,42067
PHI 001,Cody Gilmore,202401,36623
PHI 001,Qiannan Li,202403,50752
PHI 001,The Staff,202410,42927
PHI 005,Thorian Harris,202401,44960
PHI 005,Thorian Harris,202403,50758
PHI 005,Thorian Harris,202410,42935
PHI 007Y,Adam Sennet,202401,36629
PHI 010,Jonathan Dorsey,202401,36639
PHI 010,Jonathan Dorsey,202403,50765
PHI 010,Zoe Drayson,202410,42941
PHI 012,Selcuk Kaan Tabakci,202401,36647
PHI 012,Selcuk Kaan Tabakci,202403,50773
PHI 012,Elaine Landry,202410,42950
PHI 013,Jonathan Dorsey,202401,36653
PHI 013,Jonathan Dorsey,202403,50779
PHI 013,Jonathan Dorsey,202410,42956
PHI 013G,Jonathan Dorsey,202401,36654
PHI 013G,Jonathan Dorsey,202403,50780
PHI 013G,Jonathan Dorsey,202410,42957
PHI 015,Shawn Miller,202401,44966
PHI 015,The Staff,202403,50788
PHI 030,David Glick,202401,36660
PHI 030,Shawn Miller,202403,50798
PHI 030,Alyssa Ney,202410,42969
PHI 103,Alyssa Ney,202401,36706
PHI 103,Gabriel Dupre,202403,57062
PHI 103,The Staff,202410,50004
PHI 108,Shawn Miller,202401,36710
PHI 111,David Glick,202401,44970
PHI 112,Elaine Landry,202401,36712
PHI 112,Francisco Martinez Avina,202403,50839
PHI 112,Rohan French,202410,43014
PHI 117,Ramiel Tamras,202401,44972
PHI 137C,Adam Sennet,202401,44973
PHI 151,Thorian Harris,202401,45263
PHI 189D,Qiannan Li,202401,44975
PHI 200B,Qiannan Li,202401,36791
PHI 201,Cody Gilmore,202401,44977
PHI 210,Alyssa Ney,202401,44978
PHI 290,Jan Szaif,202401,36794
PHY 001A,Anirudha Menon,202401,36921
PHY 007B,Dina Zhabinskaya,202403,51071
PHY 007C,Zachary Crawford,202401,37011
PHY 007C,Dina Zhabinskaya,202403,51111
PHY 009A,Joseph Mitchell,202401,37033
PHY 009A,Joseph Mitchell,202403,51152
PHY 009A,Dina Zhabinskaya,202410,43298
PHY 009B,Dina Zhabinskaya,202401,37047
PHY 009B,Jaroslav Trnka,202403,51173
PHY 009B,Sergey Savrasov,202410,43312
PHY 009C,Xiangdong Zhu,202401,37061
PHY 009C,Thomas Weideman,202403,51187
PHY 009C,Joseph Mitchell,202410,43326
PHY 009HB,Dong Yu,202401,37075
PHY 010,Manuel Calderon De La Barca Sanchez,202401,37078
PHY 010,Steven Carlip,202410,43351
PHY 030,John Rundle,202401,44273
PHY 045,Richard Scalettar,202401,37081
PHY 080,Daniel Cebra,202401,37140
PHY 080,Daniel Cebra,202403,51260
PHY 080,Emilija Pantic,202410,43369
PHY 105A,Robert Svoboda,202401,37257
PHY 105A,Robert Svoboda,202403,57543
PHY 110A,Valentin Taufour,202401,37258
PHY 115B,Steven Carlip,202401,37259
PHY 115L,Michael Mulhearn,202401,44274
PHY 118,Eric Prebys,202401,44275
PHY 130A,Michael Mulhearn,202401,37264
PHY 140A,Inna Vishik,202401,37265
PHY 153,Andrew Wetzel,202401,44276
PHY 155,Steven Carlip,202401,37266
PHY 215B,Hsin-Chia Cheng,202401,37563
PAS 251C,Sebat/Sandholdt,202403,50159
PAS 251D,Touw/Harris,202403,50160
PAS 271C,Luu/Sankaran-Walters,202403,50161
PHI 021,Jan Szaif,202403,50794
PHI 031,Shawn Miller,202403,50802
PHI 031,The Staff,202410,50000
PHI 102,Thorian Harris,202403,57063
PHI 104,Zoe Drayson,202403,50837
PHI 119,Elvira Basevich,202403,50844
PHI 121,The Staff,202403,50846
PHI 121,Christina Rulli,202410,50006
PHI 134,Rohan French,202403,57057
PHI 162,Jan Szaif,202403,57061
PHI 171,Alejandro Naranjo Sandoval,202403,57060
PHI 213,Rohan French,202403,50918
PHI 237,Gabriel Dupre,202403,57059
PHI 275,Alejandro Naranjo Sandoval,202403,50920
PHY 009D,Inna Vishik,202403,51201
PHY 009HC,The Staff,202403,51208
PHY 104A,Markus Luty,202403,51354
PHY 104A,Rajiv Singh,202410,43394
PHY 105B,Robert Svoboda,202403,51355
PHY 108,Xiangdong Zhu,202403,51356
PHY 108L,Xiangdong Zhu,202403,51357
PHY 110B,John Terning,202403,51360
PHY 110L,David Wittman,202403,56663
PHY 129A,Manuel Calderon De La Barca Sanchez,202403,51363
PHY 130B,Maxwell Chertok,202403,51364
PHY 140B,Nicholas Curro,202403,51365
PHY 154,David Wittman,202403,56664
PHY 185,Lloyd Knox,202403,51368
PHY 215C,Rajiv Singh,202403,51616
PHY 219B,Rajiv Singh,202403,56669
PHY 224B,Manuel Calderon De La Barca Sanchez,202403,56666
PAS 251A,Sandholdt/Sebat,202410,42054
PAS 260,Ashley King,202410,42055
PAS 271A,Luu/Sankaran-Walters,202410,42056
PHI 011,Thorian Harris,202410,49998
PHI 014,Elvira Basevich,202410,42963
PHI 101,Alyssa Ney,202410,43009
PHI 105,Cody Gilmore,202410,43012
PHI 113,Rohan French,202410,50005
PHI 118,Elvira Basevich,202410,43018
PHI 137A,Adam Sennet,202410,50007
PHI 156,Adam Sennet,202410,50008
PHI 170,Alejandro Naranjo Sandoval,202410,43023
PHI 200A,Cody Gilmore,202410,43095
PHI 214,Christina Rulli,202410,50009
PHI 217,Elvira Basevich,202410,43098
PHY 009HA,Matthew Citron,202410,43346
PHY 009HD,Rena Zieve,202410,43349
PHY 040,Stefano Valenti,202410,43354
PHY 105C,Nemanja Kaloper,202410,43395
PHY 112,Valentin Taufour,202410,43396
PHY 112L,Richard Scalettar,202410,43397
PHY 115A,Michael Mulhearn,202410,43398
PHY 117,Eric Prebys,202410,43399
PHY 122A,Dong Yu,202410,43401
PHY 151,Stefano Valenti,202410,43402
PHY 190,Patricia Boeshaar,202410,43403
PHY 200A,Veronika Hubeny,202410,43506
PHY 200B,Shirley Chiang,202410,43507
PHY 215A,Hsin-Chia Cheng,202410,43508
PHY 224A,Daniel Cebra,202410,43509
PBI 200B,Venkatesan Sundaresan,202401,36125
PBI 290A,Laura Bogar,202401,36129
PBI 290A,Daniel Runcie,202403,50327
PBI 290A,Venkatesan Sundaresan,202410,42250
PBI 290B,Laura Bogar,202401,36130
PBI 290B,Savithramma Dinesh-Kumar,202403,50328
PBI 290B,Daniel Runcie,202410,42251
PBI 291,Blanco-Ulate/Harmer/Khanday,202401,36139
PBI 291,Stacey Harmer,202403,50334
PBI 291,Dan Kliebenstein,202410,42259
PBI 292,John Harada,202401,36140
PBI 292,Nitzan Shabek,202403,50335
PBI 292,Dan Kliebenstein,202410,42261
PHY 240C,Alex Thomson,202401,37566
PHY 243A,Nemsak/Vishik,202401,44277
PHY 245B,Markus Luty,202401,37567
PHY 246A,John Terning,202401,44278
PHY 250,Richard Scalettar,202401,45379
PHY 250,Stefano Valenti,202403,51622
PHY 252C,John Conway,202401,37570
PHY 266,David Wittman,202401,44279
PHY 290,Nemanja Kaloper,202401,37630
PHY 290,The Staff,202403,51677
PHY 290,The Staff,202410,43571
PHY 291,Manuel Calderon De La Barca Sanchez,202401,37631
PHY 291,The Staff,202403,51678
PHY 291,The Staff,202410,43572
PHY 292A,Maxwell Chertok,202401,37632
PHY 292A,The Staff,202403,51679
PHY 292A,The Staff,202410,43573
PHY 292B,Markus Luty,202401,37633
PHY 292B,The Staff,202403,51680
PHY 292B,The Staff,202410,43574
PHY 293,Inna Vishik,202401,37634
PHY 293,The Staff,202403,51681
PHY 293,The Staff,202410,43575
PHY 294,Andrew Wetzel,202401,37635
PHY 294,The Staff,202403,51682
PHY 294,The Staff,202410,43576
PHY 295,Richard Scalettar,202401,37636
PHY 296,Veronika Hubeny,202401,37637
PHY 296,The Staff,202403,51683
PHY 296,Mukund Rangamani,202410,43577
PHY 371,Dina Zhabinskaya,202401,37753
PHY 371,Dina Zhabinskaya,202403,51776
PHY 371,Dina Zhabinskaya,202410,43677
PLB 112,John Harada,202401,37915
PLB 112D,John Harada,202401,37916
PLB 116,Thomas Buckley,202401,37924
PLB 126,Letts/Tian,202401,37926
PLP 100,Tiffany Lowe-Power,202401,38110
PLP 290,David Rizzo,202401,38211
PLP 290,Gitta Coaker,202403,52066
PLP 290,Akif Eskalen,202410,44098
PLP 290C,Tiffany Lowe-Power,202401,38212
PLP 290C,Tiffany Lowe-Power,202410,44099
PLS 002,Freer-Smith/Taylor,202401,38279
PLS 002,Freer-Smith/Taylor,202410,44169
PLS 003,Daniel Potter,202401,38283
PLS 006V,Khanday/Lieth,202401,38284
PLS 006V,Imtiyaz Khanday,202403,52107
PLS 007V,Brown/Crump,202401,38285
PLS 007V,Brown/Crump,202403,52108
PLS 007V,Brown/Crump,202410,44172
PLS 012,Georgia Drakakaki,202401,38301
PLS 012,Patrick James Brown,202403,52124
PLS 021,Sellu/Bailey,202401,38302
PLS 021,Sellu/Bailey,202403,52125
PLS 021,Sellu/Bailey,202410,44192
PLS 021V,Sellu/Bailey,202401,38315
PLS 021V,Sellu/Bailey,202403,52136
PLS 100B,Maeli Melotto,202401,38526
PLS 100BL,Barbara Blanco-Ulate,202401,38527
PLS 101,Cameron Pittelkow,202401,38528
PLS 112,Charlie Brummer,202401,38529
PLS 113,Theodore Dejong,202401,45317
PLS 116,Thomas Buckley,202401,38530
PLS 125,Troy Magney,202401,45081
PLS 154,Patrick James Brown,202401,38535
PLS 157,Thomas Buckley,202401,45186
PLS 163,Valerie Eviner,202401,38537
PLS 174,Maeli Melotto,202401,38538
PLS 176,Mohsen Mesgaran,202401,38539
PLS 190,Kenneth Shackel,202401,38542
PLS 193,Lexie Nelson,202401,38645
PLS 205,Daniel Runcie,202401,38945
PLS 225,Steven Knapp,202401,38948
POL 001Y,Benjamin Highton,202401,45106
POL 003,Brandon Kinne,202401,39772
POL 003,Heather Elko,202403,53378
POL 003,Brandon Kinne,202410,45658
POL 004,Robert Taylor,202401,44846
POL 004,Raymond Brandt,202403,53387
POL 012A,Ethan Scheiner,202401,44850
POL 012Y,Donald Williams,202401,39781
POL 012Y,Azra Jahanitabesh,202403,53391
POL 051,Christopher Hare,202401,44851
POL 051,Bradford Jones,202403,53400
POL 051,Juan Tellez,202410,45673
POL 104,Spencer Kiesel,202401,45069
POL 106,Erik Engstrom,202401,39808
POL 108,Ryan Hubert,202401,39809
POL 108,Ryan Hubert,202410,49911
PBI 200C,Dan Kliebenstein,202403,50326
PHY 230A,Hsin-Chia Cheng,202403,51617
PHY 233,Veronika Hubeny,202403,51619
PHY 240A,Rena Zieve,202403,51620
PHY 245C,Robin Erbacher,202403,51621
PHY 252B,Emilija Pantic,202403,56667
PHY 263,Lloyd Knox,202403,56668
PHY 285,Lloyd Knox,202403,51676
PLB 113,Bo Liu,202403,57253
PLB 113D,Bo Liu,202403,57254
PLB 127,Daniel Potter,202403,56707
PLB 143,Mitchell Feldmann,202403,57364
PLP 120,Sara Dye,202403,52026
PLP 130,Ioannis Stergiopoulos,202403,52027
PLP 202A,Swett/McRoberts,202403,57323
PLS 049,Delaney Sondag,202403,52138
PLS 100C,Patrick Brown,202403,52292
PLS 100CL,Kenneth Shackel,202403,52293
PLS 127,Daniel Potter,202403,56715
PLS 147,Jennifer Funk,202403,52298
PLS 147L,Jennifer Funk,202403,52299
PLS 150,Amelie Gaudin,202403,52300
PLS 170B,Thomas Gradziel,202403,57203
PLS 171,Imtiyaz Khanday,202403,52304
PLS 188,Dan Kliebenstein,202403,52306
PLS 217,Matthew Gilbert,202403,52684
PLS 222,Charlie Brummer,202403,52685
PLS 240,Amanda Crump,202403,52686
POL 002,Spencer Kiesel,202403,53369
POL 007,Mark Verbitsky,202403,56945
POL 007,Mark Verbitsky,202410,49908
POL 011A,Amber Boydstun,202403,56951
POL 011C,McCage Griffiths,202403,56952
POL 100,Scott Mackenzie,202403,53417
PBI 200A,Sinha/Comai/Runcie,202410,42248
PBI 212,Kassim Al-Khatib,202410,42249
PHY 230B,Markus Luty,202410,43510
PHY 232,Mukund Rangamani,202410,43511
PHY 243B,Shirley Chiang,202410,43513
PHY 245A,Maxwell Chertok,202410,43514
PHY 260,Mukund Rangamani,202410,43515
PHY 267,Tucker Jones,202410,43516
PLB 105,Neelima Sinha,202410,43790
PLB 111,Zerbe/Lou,202410,43794
PLB 111D,Zerbe/Lou,202410,43795
PLB 117,Jennifer Gremer,202410,43798
PLB 148,David Rizzo,202410,43800
PLP 123,Ullman/Gilbertson,202410,43994
PLP 148,David Rizzo,202410,43995
PLP 201A,Lowe-Power/Kuo/Stergiopoulos,202410,44096
PLP 201B,Leveau/McRoberts,202410,44097
PLS 013,David Mackill,202410,50019
PLS 015,Neal Williams,202410,44189
PLS 100A,Matthew Gilbert,202410,44417
PLS 100AL,Georgia Drakakaki,202410,44418
PLS 105,Al-Khatib/Nino,202410,44419
PLS 111,Cameron Pittelkow,202410,44420
PLS 120,Mohsen Mesgaran,202410,44421
PLS 124,Troy Magney,202410,44426
PLS 141,Daniel Potter,202410,44427
PLS 152,John Monroe,202410,44428
PLS 160,Thomas Gradziel,202410,50152
PLS 172,Barbara Blanco-Ulate,202410,44430
PLS 206,John Monroe,202410,44835
PLS 220,Patrick James Brown,202410,44836
POL 001,Scott Mackenzie,202410,45642
POL 011AV,Amber Boydstun,202410,49909
ACC 203,Paul Wong,202401,10620
ACC 213,Willard Snyder,202401,10621
ACC 215,Steven Gill,202401,45142
ACC 251,Xinlei Li,202401,10622
ACC 253,Janie Chang,202401,45143
ACC 261,Stephanie Perkins,202401,10623
ACC 261,Stephanie Perkins,202410,20535
PBG 231,Sebastian Schreiber,202401,35960
PBG 270,Rachael Bay,202401,45396
PBG 270,The Staff,202410,42069
PBG 290,Sebastian Schreiber,202401,35962
PBG 290,Sebastian Schreiber,202403,50184
PBG 290,Sebastian Schreiber,202410,42071
PBG 292,Jennifer Funk,202401,36018
PBG 292,Jennifer Funk,202403,50232
PBG 292,Jennifer Funk,202410,42131
PHR 106,Lynette Hart,202401,36857
POL 113,Mark Verbitsky,202401,44862
POL 116,Raymond Brandt,202401,44863
POL 122,Brandon Kinne,202401,39813
POL 122,Heather Elko,202410,45693
POL 123,Daniel Kono,202401,39814
POL 123,Heather Elko,202403,53424
POL 123,Daniel Kono,202410,49915
POL 124,Daniel Kono,202401,44864
POL 126,Juan Tellez,202401,39815
POL 126,Juan Tellez,202410,49916
POL 130,McCage Griffiths,202401,44865
POL 135,Zeev Maoz,202401,44866
POL 140B,McCage Griffiths,202401,39817
POL 142A,Gabriella Montinola,202401,39818
POL 144A,Josephine Andrews,202401,39819
POL 144B,Josephine Andrews,202401,44867
POL 146B,Laurel Yacuta,202401,45068
POL 153,Mark Verbitsky,202401,45122
POL 164,Spencer Kiesel,202401,45070
POL 165V,Amber Boydstun,202401,44868
POL 165V,Amber Boydstun,202410,49917
POL 170,Cheryl Boudreau,202401,44869
POL 170,Cheryl Boudreau,202410,49918
POL 174,Hanno Hilbig,202401,39825
POL 174,Hanno Hilbig,202410,49919
POL 212,Christopher Hare,202401,44870
POL 214B,Ethan Scheiner,202401,39901
POL 215,Ryan Hubert,202401,44871
POL 219C,Robert Taylor,202401,39902
POL 242,Gabriella Montinola,202401,44872
POL 242,Lauren Young,202410,49921
POL 279,Zeev Maoz,202401,45395
POL 290A,Cheryl Boudreau,202401,44873
POL 290A,Amber Boydstun,202403,53502
POL 290A,Ryan Hubert,202410,45787
POL 290C,Juan Tellez,202401,44874
POL 290C,Jeannette Money,202403,53503
POL 290G,Hanno Hilbig,202401,44875
POL 290G,Christopher Hare,202403,56873
POL 290G,Cheryl Boudreau,202410,49923
POR 002,Eugenia Magnolia Da Silva Fernandes,202401,40040
POR 022,Eugenia Magnolia Da Silva Fernandes,202401,40041
POR 031G,Eugenia Magnolia Da Silva Fernandes,202401,44305
PSY 410L,Robert Horst,202401,40764
ACC 205,Hollis Skaife,202403,30562
ACC 231,Ayung Tseng,202403,57414
ACC 243,The Staff,202403,30564
ACC 455,Janie Chang,202403,57248
PBG 225,Richard Karban,202403,50179
PBG 271,Elizabeth Crone,202403,57504
POL 118B,Robert Taylor,202403,56843
POL 118C,Shalini Satkunanandan,202403,56844
POL 120,Lauren Peritz,202403,53422
POL 121,Brandon Kinne,202403,56845
POL 121,Brandon Kinne,202410,49914
POL 129,Gabriella Montinola,202403,56846
POL 132,McCage Griffiths,202403,53426
POL 136,Zeev Maoz,202403,56847
POL 140C,Spencer Kiesel,202403,53428
POL 142B,Laurel Yacuta,202403,56848
POL 142C,Gabriella Montinola,202403,53429
POL 147D,James Adams,202403,56850
POL 161,Benjamin Highton,202403,56851
POL 162,Christopher Hare,202403,56852
POL 176,Bradford Jones,202403,56853
POL 209,Scott Mackenzie,202403,56856
POL 213,Lauren Peritz,202403,53499
POL 284,Zeev Maoz,202403,56867
POL 290B,Shalini Satkunanandan,202403,57337
POL 290F,James Adams,202403,53504
POL 290F,James Adams,202410,49922
POR 003,Eugenia Magnolia Da Silva Fernandes,202403,53617
POR 023,Eugenia Magnolia Da Silva Fernandes,202403,53618
POR 031,Eugenia Magnolia Da Silva Fernandes,202403,53619
POR 031,Eugenia Magnolia Da Silva Fernandes,202410,49988
POR 163,Leopoldo Bernucci,202403,57153
ACC 201,Michelle Yetman,202410,20533
ACC 211,Willard Snyder,202410,20534
POL 114,Bradford Jones,202410,49912
POL 118A,Shalini Satkunanandan,202410,45691
POL 119,Shalini Satkunanandan,202410,45692
POL 131,McCage Griffiths,202410,45695
POL 140A,Ethan Scheiner,202410,45700
POL 146A,Lauren Young,202410,45703
POL 151,Mark Verbitsky,202410,45708
POL 168,Bradford Jones,202410,45709
POL 211,Hanno Hilbig,202410,45780
POL 214A,Benjamin Highton,202410,45781
POL 219B,John Scott,202410,49920
POL 223,Heather Elko,202410,45783
POL 285,Lauren Peritz,202410,45786
POR 001,Eugenia Magnolia Da Silva Fernandes,202410,45910
POR 021,Eugenia Magnolia Da Silva Fernandes,202410,45911
PSY 424,Prabhakara Choudary,202410,46631
PSC 001,Kelly King,202401,40048
PSC 001,Matthew Traxler,202403,53627
PSC 001,The Staff,202410,45920
PSC 012Y,Donald Williams,202401,40069
PSC 012Y,Azra Jahanitabesh,202403,53629
PSC 012Y,The Staff,202410,45948
PSC 041,Victoria Cross,202401,40073
PSC 041,Priscilla San Souci,202403,53638
PSC 041,Victoria Cross,202410,45952
PSC 100Y,Brett Bahle,202401,40191
PSC 100Y,Beverly Cotter,202403,53751
PSC 101,Brian Trainor,202401,40204
PSC 101,Brett Bormann,202403,53761
PSC 101,Karen Bales,202410,46072
PSC 103A,Shelley Blozis,202401,40205
PSC 103A,Shelley Blozis,202403,53762
PSC 103A,Shelley Blozis,202410,46073
PSC 103B,Philippe Rast,202401,40207
PSC 103B,Mijke Rhemtulla,202403,53764
PSC 120,Sydney Wood,202401,44615
PSC 120,Jeffrey Schank,202403,57050
PSC 120,The Staff,202410,46075
PSC 121,Leah Krubitzer,202401,40208
PSC 123,Karen Bales,202401,40212
PSC 126,Camelia Hostinar,202401,40216
PSC 126,Kelly King,202403,53771
PSC 126,The Staff,202410,46077
PSC 130,Evangelos Antzoulatos,202401,40217
PSC 130,Andrew Yonelinas,202403,53772
PSC 130,Andrew Yonelinas,202410,46078
PSC 132,Tamara Swaab,202401,44610
PSC 133,Evangelos Antzoulatos,202401,40221
PSC 133,Erie Boorman,202403,57112
PSC 133,Erie Boorman,202410,46090
PSC 135,George Mangun,202401,40222
PSC 135,John Paulus,202403,53783
PSC 135,The Staff,202410,46093
PSC 136,Petr Janata,202401,40223
PSC 140,Kristin Lagattuta,202401,40224
PSC 140,Yuko Munakata,202403,53785
PSC 140,Priscilla San Souci,202410,49956
PSC 141,Katharine Graf Estes,202401,40225
PSC 141,Victoria Cross,202403,53786
PSC 141,Katharine Graf Estes,202410,46107
PSC 142,Paul Hastings,202401,40226
PSC 142,Jonah Cox,202403,53788
PSC 142,The Staff,202410,46108
PSC 143,Lisa Oakes,202401,40227
PSC 146,Simona Ghetti,202401,40234
PSC 146,Simona Ghetti,202410,46111
PSC 148,Joseph Armendarez,202401,44655
PSC 148,Joseph Armendarez,202403,57417
PSC 148,The Staff,202410,46112
PSC 151,Azra Jahanitabesh,202401,40236
PSC 152,Andrew Todd,202401,40237
PSC 152,Azra Jahanitabesh,202403,53795
PSC 152,The Staff,202410,49959
PSC 154,Azra Jahanitabesh,202401,40238
PSC 154,The Staff,202410,46115
PSC 159,Erin Kinnally,202401,40239
PSC 159,Joanna Scheib,202403,53799
PSC 162,Emorie Beck,202401,40240
PSC 162,Tomiko Yoneda,202410,49990
PSC 165,Kelly King,202401,40241
PSC 165,Kelly King,202403,53801
PSC 165,The Staff,202410,46117
PSC 168,Adele Seelke,202401,40242
PSC 168,Leeza Reyburn,202403,57636
PSC 182,Karen Bales,202403,57373
PSC 185,Priscilla San Souci,202401,44611
PSC 190,Mijke Rhemtulla,202401,40248
PSC 190,Shelley Blozis,202410,46122
PSC 290,Mijke Rhemtulla,202410,46376
PUN 002,Kuldeep Singh,202401,45222
PUN 002V,Kuldeep Singh,202401,40927
PUN 022,Kuldeep Singh,202401,44796
SPH 101,Loralyn Taylor,202401,44730
SPH 101,Alice Popejoy,202403,55185
SPH 101,Loralyn Taylor,202410,47775
SPH 102,Lorena Garcia,202401,41903
SPH 102,Loralyn Taylor,202403,55186
SPH 111,Loralyn Taylor,202401,41905
SPH 113,Loralyn Taylor,202401,41906
SPH 113,Loralyn Taylor,202403,55188
SPH 190,Lorena Garcia,202401,41908
SPH 190,Loralyn Taylor,202403,55189
SPH 190,Loralyn Taylor,202410,47786
SPH 212,Koga/Hafez,202401,41958
SPH 232,Jingwen Zhang,202401,45008
SPH 280,Melanie Dove,202401,41964
PSC 001Y,Brett Bahle,202403,57027
PSC 001Y,Steven Luck,202410,45921
PSC 125,Danielle Stolzenberg,202403,57051
PSC 125,Danielle Stolzenberg,202410,46076
PSC 137,Brian Wiltgen,202403,53784
PSC 145,Lindsay Bowman,202403,53789
PSC 150V,The Staff,202403,57161
PSC 151V,Alison Ledgerwood,202403,57052
PSC 151V,Ariel Mosley,202410,49958
PSC 153,Gail Goodman,202403,53796
PSC 154V,Eliza Bliss-Moreau,202403,57491
PSC 157,Jeffrey Sherman,202403,53798
PUN 003,Kuldeep Singh,202403,57360
PUN 003V,The Staff,202403,54385
SPH 104,Loralyn Taylor,202403,55187
SPH 104,Loralyn Taylor,202410,47776
SPH 114,Deborah Bennett,202403,57569
SPH 122,Mark Carroll,202403,56690
SPH 246,Heejung Bang,202403,55230
SPH 266,Madan Dharmar,202403,55231
SPH 276,Richard Pan,202403,55232
PSC 100,Fernanda Ferreira,202410,46071
PSC 131,John Henderson,202410,46086
PSC 134,Yuko Munakata,202410,46091
PSC 140Y,Lisa Oakes,202410,46094
PSC 150,Paul Eastwick,202410,49957
PSC 169,The Staff,202410,49991
PSC 210,Charan Ranganath,202410,49961
PUN 001,Kuldeep Singh,202410,46765
PUN 001V,Kuldeep Singh,202410,46766
PUN 021,Kuldeep Singh,202410,46769
SPH 107V,Lorena Garcia,202410,47777
SPH 120,Mark Carroll,202410,47781
SPH 209,Irva Hertz-Picciotto,202410,50151
SPH 210,Mark Carroll,202410,47844
SPH 233,Jingwen Zhang,202410,49964
RST 001,Wendy Terry,202401,41126
RST 001,Wendy Terry,202410,49611
RST 001G,Ryan Brizendine,202401,44533
RST 001G,Naomi Janowitz,202410,49615
RST 005,Seth Sanders,202401,45184
RST 010,Eva Mroczek,202401,44288
RST 010A,Eva Mroczek,202401,44289
RST 021,Seth Sanders,202401,41133
RST 060,Mairaj Syed,202401,41134
RST 060,Ryan Brizendine,202410,49619
RST 115,Wendy Terry,202401,44291
RST 132,Seth Sanders,202401,44293
RST 137,Layne Little,202401,45219
RST 137,Layne Little,202403,57260
RST 161,Flagg Miller,202401,44295
RST 171,Layne Little,202401,41149
RST 190,Flagg Miller,202401,41150
RST 190,Meaghan O Keefe,202410,47021
RUS 002,Liliana Avramenko,202401,41196
RUS 005,Jekaterina Galmant,202401,41197
RUS 101B,Liliana Avramenko,202401,41210
RUS 120,Victoria Juharyan,202401,45054
RUS 139,Victoria Juharyan,202401,44302
SAS 002,Robert Gilbertson,202401,41338
SAS 002,Dye/Siddique,202410,47242
SAS 009,Erwan Monier,202401,41353
SAS 012,Georgia Drakakaki,202401,41354
SAS 012,Patrick James Brown,202403,54694
SAS 013,Sara Dye,202401,41355
SAS 025,Arnold Bloom,202401,41357
SAS 025V,Arnold Bloom,202401,41361
SAS 025V,Arnold Bloom,202403,54695
PUN 023,Kuldeep Singh,202403,57030
RST 001F,Flagg Miller,202403,56793
RST 008,Meaghan O Keefe,202403,54522
RST 011,Lynna Dhanani,202403,56797
RST 065C,Ryan Brizendine,202403,54530
RST 136,Lynna Dhanani,202403,56801
RST 141C,Wendy Terry,202403,56803
RST 150,Meaghan O Keefe,202403,56804
RST 153,Stephanie Milton,202403,57537
RST 165,Ryan Brizendine,202403,54540
RST 172,Layne Little,202403,56805
RUS 003,Liliana Avramenko,202403,54573
RUS 006,Jekaterina Galmant,202403,54574
RUS 101C,Liliana Avramenko,202403,54583
RUS 105,Liliana Avramenko,202403,56790
RUS 140,Mary Elliott,202403,56791
RUS 150,Victoria Juharyan,202403,56792
SAS 005,Rebecca Lybrand,202403,54680
SAS 005,Thorian Harris,202410,47251
SAS 010,Peter Hernes,202403,54693
SAS 040,Terrence Nathan,202403,54711
SAS 043,Christina Cogdell,202403,57315
RST 032,Lynna Dhanani,202410,47003
RST 033,Layne Little,202410,49647
RST 034,Layne Little,202410,47005
RST 143,Wendy Terry,202410,49622
RST 152,Meaghan O Keefe,202410,49623
RST 154,Layne Little,202410,50128
RUS 001,Liliana Avramenko,202410,47062
